"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101"
0.729252,0.729252,0.729252,0.729252,0.729252,0.234916,0.234916,0.234916,0.234916,0.234916,0.513308,0.513308,0.513308,0.513308,0.513308,0.94356,0.94356,0.94356,0.94356,0.94356,1.084856,1.084856,1.084856,1.084856,1.084856,0.64246,0.64246,0.64246,0.64246,0.64246,0.454516,0.454516,0.454516,0.454516,0.454516,0.363208,0.363208,0.363208,0.363208,0.363208,0.30168,0.30168,0.30168,0.30168,0.30168,0.380448,0.380448,0.380448,0.380448,0.380448,0.281548,0.281548,0.281548,0.281548,0.281548,0.181412,0.181412,0.181412,0.181412,0.181412,0.132916,0.132916,0.132916,0.132916,0.132916,0.089756,0.089756,0.089756,0.089756,0.089756,0.071588,0.071588,0.071588,0.071588,0.071588,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564
0.729252,0.729252,0.729252,0.729252,0.729252,0.234916,0.234916,0.234916,0.234916,0.234916,0.513308,0.513308,0.513308,0.513308,0.513308,0.94356,0.94356,0.94356,0.94356,0.94356,1.084856,1.084856,1.084856,1.084856,1.084856,0.64246,0.64246,0.64246,0.64246,0.64246,0.454516,0.454516,0.454516,0.454516,0.454516,0.363208,0.363208,0.363208,0.363208,0.363208,0.30168,0.30168,0.30168,0.30168,0.30168,0.380448,0.380448,0.380448,0.380448,0.380448,0.281548,0.281548,0.281548,0.281548,0.281548,0.181412,0.181412,0.181412,0.181412,0.181412,0.132916,0.132916,0.132916,0.132916,0.132916,0.089756,0.089756,0.089756,0.089756,0.089756,0.071588,0.071588,0.071588,0.071588,0.071588,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564
0.729252,0.729252,0.729252,0.729252,0.729252,0.234916,0.234916,0.234916,0.234916,0.234916,0.513308,0.513308,0.513308,0.513308,0.513308,0.94356,0.94356,0.94356,0.94356,0.94356,1.084856,1.084856,1.084856,1.084856,1.084856,0.64246,0.64246,0.64246,0.64246,0.64246,0.454516,0.454516,0.454516,0.454516,0.454516,0.363208,0.363208,0.363208,0.363208,0.363208,0.30168,0.30168,0.30168,0.30168,0.30168,0.380448,0.380448,0.380448,0.380448,0.380448,0.281548,0.281548,0.281548,0.281548,0.281548,0.181412,0.181412,0.181412,0.181412,0.181412,0.132916,0.132916,0.132916,0.132916,0.132916,0.089756,0.089756,0.089756,0.089756,0.089756,0.071588,0.071588,0.071588,0.071588,0.071588,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564
0.729252,0.729252,0.729252,0.729252,0.729252,0.234916,0.234916,0.234916,0.234916,0.234916,0.513308,0.513308,0.513308,0.513308,0.513308,0.94356,0.94356,0.94356,0.94356,0.94356,1.084856,1.084856,1.084856,1.084856,1.084856,0.64246,0.64246,0.64246,0.64246,0.64246,0.454516,0.454516,0.454516,0.454516,0.454516,0.363208,0.363208,0.363208,0.363208,0.363208,0.30168,0.30168,0.30168,0.30168,0.30168,0.380448,0.380448,0.380448,0.380448,0.380448,0.281548,0.281548,0.281548,0.281548,0.281548,0.181412,0.181412,0.181412,0.181412,0.181412,0.132916,0.132916,0.132916,0.132916,0.132916,0.089756,0.089756,0.089756,0.089756,0.089756,0.071588,0.071588,0.071588,0.071588,0.071588,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564,0.057564
0.688996,0.688996,0.688996,0.688996,0.688996,0.516564,0.516564,0.516564,0.516564,0.516564,0.291768,0.291768,0.291768,0.291768,0.291768,0.51488,0.51488,0.51488,0.51488,0.51488,0.722076,0.722076,0.722076,0.722076,0.722076,0.764648,0.764648,0.764648,0.764648,0.764648,0.587128,0.587128,0.587128,0.587128,0.587128,0.433176,0.433176,0.433176,0.433176,0.433176,0.3325,0.3325,0.3325,0.3325,0.3325,0.700412,0.700412,0.700412,0.700412,0.700412,0.26102,0.26102,0.26102,0.26102,0.26102,0.206852,0.206852,0.206852,0.206852,0.206852,0.14312,0.14312,0.14312,0.14312,0.14312,0.0945,0.0945,0.0945,0.0945,0.0945,0.064972,0.064972,0.064972,0.064972,0.064972,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216
0.688996,0.688996,0.688996,0.688996,0.688996,0.516564,0.516564,0.516564,0.516564,0.516564,0.291768,0.291768,0.291768,0.291768,0.291768,0.51488,0.51488,0.51488,0.51488,0.51488,0.722076,0.722076,0.722076,0.722076,0.722076,0.764648,0.764648,0.764648,0.764648,0.764648,0.587128,0.587128,0.587128,0.587128,0.587128,0.433176,0.433176,0.433176,0.433176,0.433176,0.3325,0.3325,0.3325,0.3325,0.3325,0.700412,0.700412,0.700412,0.700412,0.700412,0.26102,0.26102,0.26102,0.26102,0.26102,0.206852,0.206852,0.206852,0.206852,0.206852,0.14312,0.14312,0.14312,0.14312,0.14312,0.0945,0.0945,0.0945,0.0945,0.0945,0.064972,0.064972,0.064972,0.064972,0.064972,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216
0.688996,0.688996,0.688996,0.688996,0.688996,0.516564,0.516564,0.516564,0.516564,0.516564,0.291768,0.291768,0.291768,0.291768,0.291768,0.51488,0.51488,0.51488,0.51488,0.51488,0.722076,0.722076,0.722076,0.722076,0.722076,0.764648,0.764648,0.764648,0.764648,0.764648,0.587128,0.587128,0.587128,0.587128,0.587128,0.433176,0.433176,0.433176,0.433176,0.433176,0.3325,0.3325,0.3325,0.3325,0.3325,0.700412,0.700412,0.700412,0.700412,0.700412,0.26102,0.26102,0.26102,0.26102,0.26102,0.206852,0.206852,0.206852,0.206852,0.206852,0.14312,0.14312,0.14312,0.14312,0.14312,0.0945,0.0945,0.0945,0.0945,0.0945,0.064972,0.064972,0.064972,0.064972,0.064972,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216
0.688996,0.688996,0.688996,0.688996,0.688996,0.516564,0.516564,0.516564,0.516564,0.516564,0.291768,0.291768,0.291768,0.291768,0.291768,0.51488,0.51488,0.51488,0.51488,0.51488,0.722076,0.722076,0.722076,0.722076,0.722076,0.764648,0.764648,0.764648,0.764648,0.764648,0.587128,0.587128,0.587128,0.587128,0.587128,0.433176,0.433176,0.433176,0.433176,0.433176,0.3325,0.3325,0.3325,0.3325,0.3325,0.700412,0.700412,0.700412,0.700412,0.700412,0.26102,0.26102,0.26102,0.26102,0.26102,0.206852,0.206852,0.206852,0.206852,0.206852,0.14312,0.14312,0.14312,0.14312,0.14312,0.0945,0.0945,0.0945,0.0945,0.0945,0.064972,0.064972,0.064972,0.064972,0.064972,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216
0.688996,0.688996,0.688996,0.688996,0.688996,0.516564,0.516564,0.516564,0.516564,0.516564,0.291768,0.291768,0.291768,0.291768,0.291768,0.51488,0.51488,0.51488,0.51488,0.51488,0.722076,0.722076,0.722076,0.722076,0.722076,0.764648,0.764648,0.764648,0.764648,0.764648,0.587128,0.587128,0.587128,0.587128,0.587128,0.433176,0.433176,0.433176,0.433176,0.433176,0.3325,0.3325,0.3325,0.3325,0.3325,0.700412,0.700412,0.700412,0.700412,0.700412,0.26102,0.26102,0.26102,0.26102,0.26102,0.206852,0.206852,0.206852,0.206852,0.206852,0.14312,0.14312,0.14312,0.14312,0.14312,0.0945,0.0945,0.0945,0.0945,0.0945,0.064972,0.064972,0.064972,0.064972,0.064972,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216,0.060216
0.681768,0.681768,0.681768,0.681768,0.681768,0.627256,0.627256,0.627256,0.627256,0.627256,0.445268,0.445268,0.445268,0.445268,0.445268,0.386388,0.386388,0.386388,0.386388,0.386388,0.580672,0.580672,0.580672,0.580672,0.580672,0.639748,0.639748,0.639748,0.639748,0.639748,0.748748,0.748748,0.748748,0.748748,0.748748,0.617184,0.617184,0.617184,0.617184,0.617184,0.4077,0.4077,0.4077,0.4077,0.4077,0.846924,0.846924,0.846924,0.846924,0.846924,0.31664,0.31664,0.31664,0.31664,0.31664,0.199268,0.199268,0.199268,0.199268,0.199268,0.142164,0.142164,0.142164,0.142164,0.142164,0.101692,0.101692,0.101692,0.101692,0.101692,0.081272,0.081272,0.081272,0.081272,0.081272,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657
0.681768,0.681768,0.681768,0.681768,0.681768,0.627256,0.627256,0.627256,0.627256,0.627256,0.445268,0.445268,0.445268,0.445268,0.445268,0.386388,0.386388,0.386388,0.386388,0.386388,0.580672,0.580672,0.580672,0.580672,0.580672,0.639748,0.639748,0.639748,0.639748,0.639748,0.748748,0.748748,0.748748,0.748748,0.748748,0.617184,0.617184,0.617184,0.617184,0.617184,0.4077,0.4077,0.4077,0.4077,0.4077,0.846924,0.846924,0.846924,0.846924,0.846924,0.31664,0.31664,0.31664,0.31664,0.31664,0.199268,0.199268,0.199268,0.199268,0.199268,0.142164,0.142164,0.142164,0.142164,0.142164,0.101692,0.101692,0.101692,0.101692,0.101692,0.081272,0.081272,0.081272,0.081272,0.081272,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657
0.681768,0.681768,0.681768,0.681768,0.681768,0.627256,0.627256,0.627256,0.627256,0.627256,0.445268,0.445268,0.445268,0.445268,0.445268,0.386388,0.386388,0.386388,0.386388,0.386388,0.580672,0.580672,0.580672,0.580672,0.580672,0.639748,0.639748,0.639748,0.639748,0.639748,0.748748,0.748748,0.748748,0.748748,0.748748,0.617184,0.617184,0.617184,0.617184,0.617184,0.4077,0.4077,0.4077,0.4077,0.4077,0.846924,0.846924,0.846924,0.846924,0.846924,0.31664,0.31664,0.31664,0.31664,0.31664,0.199268,0.199268,0.199268,0.199268,0.199268,0.142164,0.142164,0.142164,0.142164,0.142164,0.101692,0.101692,0.101692,0.101692,0.101692,0.081272,0.081272,0.081272,0.081272,0.081272,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657
0.681768,0.681768,0.681768,0.681768,0.681768,0.627256,0.627256,0.627256,0.627256,0.627256,0.445268,0.445268,0.445268,0.445268,0.445268,0.386388,0.386388,0.386388,0.386388,0.386388,0.580672,0.580672,0.580672,0.580672,0.580672,0.639748,0.639748,0.639748,0.639748,0.639748,0.748748,0.748748,0.748748,0.748748,0.748748,0.617184,0.617184,0.617184,0.617184,0.617184,0.4077,0.4077,0.4077,0.4077,0.4077,0.846924,0.846924,0.846924,0.846924,0.846924,0.31664,0.31664,0.31664,0.31664,0.31664,0.199268,0.199268,0.199268,0.199268,0.199268,0.142164,0.142164,0.142164,0.142164,0.142164,0.101692,0.101692,0.101692,0.101692,0.101692,0.081272,0.081272,0.081272,0.081272,0.081272,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657
0.681768,0.681768,0.681768,0.681768,0.681768,0.627256,0.627256,0.627256,0.627256,0.627256,0.445268,0.445268,0.445268,0.445268,0.445268,0.386388,0.386388,0.386388,0.386388,0.386388,0.580672,0.580672,0.580672,0.580672,0.580672,0.639748,0.639748,0.639748,0.639748,0.639748,0.748748,0.748748,0.748748,0.748748,0.748748,0.617184,0.617184,0.617184,0.617184,0.617184,0.4077,0.4077,0.4077,0.4077,0.4077,0.846924,0.846924,0.846924,0.846924,0.846924,0.31664,0.31664,0.31664,0.31664,0.31664,0.199268,0.199268,0.199268,0.199268,0.199268,0.142164,0.142164,0.142164,0.142164,0.142164,0.101692,0.101692,0.101692,0.101692,0.101692,0.081272,0.081272,0.081272,0.081272,0.081272,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657,0.0657
0.501976,0.501976,0.501976,0.501976,0.501976,0.695568,0.695568,0.695568,0.695568,0.695568,0.509008,0.509008,0.509008,0.509008,0.509008,0.462768,0.462768,0.462768,0.462768,0.462768,0.50558,0.50558,0.50558,0.50558,0.50558,0.598128,0.598128,0.598128,0.598128,0.598128,0.613588,0.613588,0.613588,0.613588,0.613588,0.6636,0.6636,0.6636,0.6636,0.6636,0.493056,0.493056,0.493056,0.493056,0.493056,0.6558,0.6558,0.6558,0.6558,0.6558,0.365148,0.365148,0.365148,0.365148,0.365148,0.184056,0.184056,0.184056,0.184056,0.184056,0.151464,0.151464,0.151464,0.151464,0.151464,0.103192,0.103192,0.103192,0.103192,0.103192,0.082608,0.082608,0.082608,0.082608,0.082608,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052
0.501976,0.501976,0.501976,0.501976,0.501976,0.695568,0.695568,0.695568,0.695568,0.695568,0.509008,0.509008,0.509008,0.509008,0.509008,0.462768,0.462768,0.462768,0.462768,0.462768,0.50558,0.50558,0.50558,0.50558,0.50558,0.598128,0.598128,0.598128,0.598128,0.598128,0.613588,0.613588,0.613588,0.613588,0.613588,0.6636,0.6636,0.6636,0.6636,0.6636,0.493056,0.493056,0.493056,0.493056,0.493056,0.6558,0.6558,0.6558,0.6558,0.6558,0.365148,0.365148,0.365148,0.365148,0.365148,0.184056,0.184056,0.184056,0.184056,0.184056,0.151464,0.151464,0.151464,0.151464,0.151464,0.103192,0.103192,0.103192,0.103192,0.103192,0.082608,0.082608,0.082608,0.082608,0.082608,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052
0.501976,0.501976,0.501976,0.501976,0.501976,0.695568,0.695568,0.695568,0.695568,0.695568,0.509008,0.509008,0.509008,0.509008,0.509008,0.462768,0.462768,0.462768,0.462768,0.462768,0.50558,0.50558,0.50558,0.50558,0.50558,0.598128,0.598128,0.598128,0.598128,0.598128,0.613588,0.613588,0.613588,0.613588,0.613588,0.6636,0.6636,0.6636,0.6636,0.6636,0.493056,0.493056,0.493056,0.493056,0.493056,0.6558,0.6558,0.6558,0.6558,0.6558,0.365148,0.365148,0.365148,0.365148,0.365148,0.184056,0.184056,0.184056,0.184056,0.184056,0.151464,0.151464,0.151464,0.151464,0.151464,0.103192,0.103192,0.103192,0.103192,0.103192,0.082608,0.082608,0.082608,0.082608,0.082608,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052
0.501976,0.501976,0.501976,0.501976,0.501976,0.695568,0.695568,0.695568,0.695568,0.695568,0.509008,0.509008,0.509008,0.509008,0.509008,0.462768,0.462768,0.462768,0.462768,0.462768,0.50558,0.50558,0.50558,0.50558,0.50558,0.598128,0.598128,0.598128,0.598128,0.598128,0.613588,0.613588,0.613588,0.613588,0.613588,0.6636,0.6636,0.6636,0.6636,0.6636,0.493056,0.493056,0.493056,0.493056,0.493056,0.6558,0.6558,0.6558,0.6558,0.6558,0.365148,0.365148,0.365148,0.365148,0.365148,0.184056,0.184056,0.184056,0.184056,0.184056,0.151464,0.151464,0.151464,0.151464,0.151464,0.103192,0.103192,0.103192,0.103192,0.103192,0.082608,0.082608,0.082608,0.082608,0.082608,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052
0.501976,0.501976,0.501976,0.501976,0.501976,0.695568,0.695568,0.695568,0.695568,0.695568,0.509008,0.509008,0.509008,0.509008,0.509008,0.462768,0.462768,0.462768,0.462768,0.462768,0.50558,0.50558,0.50558,0.50558,0.50558,0.598128,0.598128,0.598128,0.598128,0.598128,0.613588,0.613588,0.613588,0.613588,0.613588,0.6636,0.6636,0.6636,0.6636,0.6636,0.493056,0.493056,0.493056,0.493056,0.493056,0.6558,0.6558,0.6558,0.6558,0.6558,0.365148,0.365148,0.365148,0.365148,0.365148,0.184056,0.184056,0.184056,0.184056,0.184056,0.151464,0.151464,0.151464,0.151464,0.151464,0.103192,0.103192,0.103192,0.103192,0.103192,0.082608,0.082608,0.082608,0.082608,0.082608,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052,0.080052
0.296768,0.296768,0.296768,0.296768,0.296768,0.465564,0.465564,0.465564,0.465564,0.465564,0.582652,0.582652,0.582652,0.582652,0.582652,0.4513,0.4513,0.4513,0.4513,0.4513,0.454896,0.454896,0.454896,0.454896,0.454896,0.482224,0.482224,0.482224,0.482224,0.482224,0.522796,0.522796,0.522796,0.522796,0.522796,0.514996,0.514996,0.514996,0.514996,0.514996,0.500036,0.500036,0.500036,0.500036,0.500036,0.409976,0.409976,0.409976,0.409976,0.409976,0.368692,0.368692,0.368692,0.368692,0.368692,0.228192,0.228192,0.228192,0.228192,0.228192,0.136404,0.136404,0.136404,0.136404,0.136404,0.100716,0.100716,0.100716,0.100716,0.100716,0.084964,0.084964,0.084964,0.084964,0.084964,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256
0.296768,0.296768,0.296768,0.296768,0.296768,0.465564,0.465564,0.465564,0.465564,0.465564,0.582652,0.582652,0.582652,0.582652,0.582652,0.4513,0.4513,0.4513,0.4513,0.4513,0.454896,0.454896,0.454896,0.454896,0.454896,0.482224,0.482224,0.482224,0.482224,0.482224,0.522796,0.522796,0.522796,0.522796,0.522796,0.514996,0.514996,0.514996,0.514996,0.514996,0.500036,0.500036,0.500036,0.500036,0.500036,0.409976,0.409976,0.409976,0.409976,0.409976,0.368692,0.368692,0.368692,0.368692,0.368692,0.228192,0.228192,0.228192,0.228192,0.228192,0.136404,0.136404,0.136404,0.136404,0.136404,0.100716,0.100716,0.100716,0.100716,0.100716,0.084964,0.084964,0.084964,0.084964,0.084964,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256
0.296768,0.296768,0.296768,0.296768,0.296768,0.465564,0.465564,0.465564,0.465564,0.465564,0.582652,0.582652,0.582652,0.582652,0.582652,0.4513,0.4513,0.4513,0.4513,0.4513,0.454896,0.454896,0.454896,0.454896,0.454896,0.482224,0.482224,0.482224,0.482224,0.482224,0.522796,0.522796,0.522796,0.522796,0.522796,0.514996,0.514996,0.514996,0.514996,0.514996,0.500036,0.500036,0.500036,0.500036,0.500036,0.409976,0.409976,0.409976,0.409976,0.409976,0.368692,0.368692,0.368692,0.368692,0.368692,0.228192,0.228192,0.228192,0.228192,0.228192,0.136404,0.136404,0.136404,0.136404,0.136404,0.100716,0.100716,0.100716,0.100716,0.100716,0.084964,0.084964,0.084964,0.084964,0.084964,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256
0.296768,0.296768,0.296768,0.296768,0.296768,0.465564,0.465564,0.465564,0.465564,0.465564,0.582652,0.582652,0.582652,0.582652,0.582652,0.4513,0.4513,0.4513,0.4513,0.4513,0.454896,0.454896,0.454896,0.454896,0.454896,0.482224,0.482224,0.482224,0.482224,0.482224,0.522796,0.522796,0.522796,0.522796,0.522796,0.514996,0.514996,0.514996,0.514996,0.514996,0.500036,0.500036,0.500036,0.500036,0.500036,0.409976,0.409976,0.409976,0.409976,0.409976,0.368692,0.368692,0.368692,0.368692,0.368692,0.228192,0.228192,0.228192,0.228192,0.228192,0.136404,0.136404,0.136404,0.136404,0.136404,0.100716,0.100716,0.100716,0.100716,0.100716,0.084964,0.084964,0.084964,0.084964,0.084964,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256
0.296768,0.296768,0.296768,0.296768,0.296768,0.465564,0.465564,0.465564,0.465564,0.465564,0.582652,0.582652,0.582652,0.582652,0.582652,0.4513,0.4513,0.4513,0.4513,0.4513,0.454896,0.454896,0.454896,0.454896,0.454896,0.482224,0.482224,0.482224,0.482224,0.482224,0.522796,0.522796,0.522796,0.522796,0.522796,0.514996,0.514996,0.514996,0.514996,0.514996,0.500036,0.500036,0.500036,0.500036,0.500036,0.409976,0.409976,0.409976,0.409976,0.409976,0.368692,0.368692,0.368692,0.368692,0.368692,0.228192,0.228192,0.228192,0.228192,0.228192,0.136404,0.136404,0.136404,0.136404,0.136404,0.100716,0.100716,0.100716,0.100716,0.100716,0.084964,0.084964,0.084964,0.084964,0.084964,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256,0.070256
0.378844,0.378844,0.378844,0.378844,0.378844,0.46208,0.46208,0.46208,0.46208,0.46208,0.52048,0.52048,0.52048,0.52048,0.52048,0.541912,0.541912,0.541912,0.541912,0.541912,0.601128,0.601128,0.601128,0.601128,0.601128,0.483364,0.483364,0.483364,0.483364,0.483364,0.436108,0.436108,0.436108,0.436108,0.436108,0.528676,0.528676,0.528676,0.528676,0.528676,0.526664,0.526664,0.526664,0.526664,0.526664,0.368828,0.368828,0.368828,0.368828,0.368828,0.424444,0.424444,0.424444,0.424444,0.424444,0.302896,0.302896,0.302896,0.302896,0.302896,0.159144,0.159144,0.159144,0.159144,0.159144,0.089948,0.089948,0.089948,0.089948,0.089948,0.0845,0.0845,0.0845,0.0845,0.0845,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816
0.378844,0.378844,0.378844,0.378844,0.378844,0.46208,0.46208,0.46208,0.46208,0.46208,0.52048,0.52048,0.52048,0.52048,0.52048,0.541912,0.541912,0.541912,0.541912,0.541912,0.601128,0.601128,0.601128,0.601128,0.601128,0.483364,0.483364,0.483364,0.483364,0.483364,0.436108,0.436108,0.436108,0.436108,0.436108,0.528676,0.528676,0.528676,0.528676,0.528676,0.526664,0.526664,0.526664,0.526664,0.526664,0.368828,0.368828,0.368828,0.368828,0.368828,0.424444,0.424444,0.424444,0.424444,0.424444,0.302896,0.302896,0.302896,0.302896,0.302896,0.159144,0.159144,0.159144,0.159144,0.159144,0.089948,0.089948,0.089948,0.089948,0.089948,0.0845,0.0845,0.0845,0.0845,0.0845,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816
0.378844,0.378844,0.378844,0.378844,0.378844,0.46208,0.46208,0.46208,0.46208,0.46208,0.52048,0.52048,0.52048,0.52048,0.52048,0.541912,0.541912,0.541912,0.541912,0.541912,0.601128,0.601128,0.601128,0.601128,0.601128,0.483364,0.483364,0.483364,0.483364,0.483364,0.436108,0.436108,0.436108,0.436108,0.436108,0.528676,0.528676,0.528676,0.528676,0.528676,0.526664,0.526664,0.526664,0.526664,0.526664,0.368828,0.368828,0.368828,0.368828,0.368828,0.424444,0.424444,0.424444,0.424444,0.424444,0.302896,0.302896,0.302896,0.302896,0.302896,0.159144,0.159144,0.159144,0.159144,0.159144,0.089948,0.089948,0.089948,0.089948,0.089948,0.0845,0.0845,0.0845,0.0845,0.0845,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816,0.075816
